STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,TOWN,TOWN_ID,Neighbourh
"25","021","417400","1","250214174001",Block Group 1,G5030,S,"672810","4340887","+42.3050138","-070.9890410",QUINCY,"243",QUINCY
"25","021","417400","3","250214174003",Block Group 3,G5030,S,"222200","0","+42.2972746","-071.0114354",QUINCY,"243",QUINCY
"25","021","417501","1","250214175011",Block Group 1,G5030,S,"158895","0","+42.2859393","-071.0246374",QUINCY,"243",QUINCY
"25","021","417501","4","250214175014",Block Group 4,G5030,S,"213799","0","+42.2744847","-071.0206398",QUINCY,"243",QUINCY
"25","021","417502","2","250214175022",Block Group 2,G5030,S,"301240","0","+42.2780695","-071.0275683",QUINCY,"243",QUINCY
"25","021","417502","4","250214175024",Block Group 4,G5030,S,"228577","0","+42.2829887","-071.0273827",QUINCY,"243",QUINCY
"25","021","417601","1","250214176011",Block Group 1,G5030,S,"194945","219518","+42.2774449","-071.0112204",QUINCY,"243",QUINCY
"25","021","416101","2","250214161012",Block Group 2,G5030,S,"2229247","1041","+42.2439812","-071.0629895",QUINCY,"243",QUINCY
"25","021","417601","2","250214176012",Block Group 2,G5030,S,"312021","0","+42.2733180","-071.0131292",QUINCY,"243",QUINCY
"25","021","417601","4","250214176014",Block Group 4,G5030,S,"251104","0","+42.2694917","-071.0208075",QUINCY,"243",QUINCY
"25","021","417602","1","250214176021",Block Group 1,G5030,S,"1364975","8775867","+42.2903815","-070.9709845",QUINCY,"243",QUINCY
"25","021","417602","2","250214176022",Block Group 2,G5030,S,"294308","814","+42.2684148","-071.0123948",QUINCY,"243",QUINCY
"25","021","417701","4","250214177014",Block Group 4,G5030,S,"460806","0","+42.2474815","-071.0008298",QUINCY,"243",QUINCY
"25","021","417701","3","250214177013",Block Group 3,G5030,S,"537717","0","+42.2536198","-071.0014300",QUINCY,"243",QUINCY
"25","021","417701","1","250214177011",Block Group 1,G5030,S,"325341","4044","+42.2578280","-071.0059365",QUINCY,"243",QUINCY
"25","021","417702","3","250214177023",Block Group 3,G5030,S,"513849","0","+42.2606465","-070.9980470",QUINCY,"243",QUINCY
"25","021","417801","1","250214178011",Block Group 1,G5030,S,"431935","2569464","+42.2741261","-070.9497853",QUINCY,"243",QUINCY
"25","021","416400","1","250214164001",Block Group 1,G5030,S,"683378","90192","+42.2699224","-071.0444062",QUINCY,"243",QUINCY
"25","021","416400","4","250214164004",Block Group 4,G5030,S,"603618","0","+42.2533168","-071.0463424",QUINCY,"243",QUINCY
"25","021","417200","1","250214172001",Block Group 1,G5030,S,"1125690","152744","+42.2763426","-071.0362062",QUINCY,"243",QUINCY
"25","021","417200","3","250214172003",Block Group 3,G5030,S,"164158","0","+42.2684346","-071.0248173",QUINCY,"243",QUINCY
"25","021","418200","1","250214182001",Block Group 1,G5030,S,"406186","0","+42.2536275","-071.0328100",QUINCY,"243",QUINCY
"25","021","416400","3","250214164003",Block Group 3,G5030,S,"309922","0","+42.2596701","-071.0362759",QUINCY,"243",QUINCY
"25","021","417502","3","250214175023",Block Group 3,G5030,S,"160840","0","+42.2813535","-071.0313883",QUINCY,"243",QUINCY
"25","021","417601","3","250214176013",Block Group 3,G5030,S,"216296","0","+42.2709902","-071.0170656",QUINCY,"243",QUINCY
"25","023","500101","1","250235001011",Block Group 1,G5030,S,"2497349","41515433","+42.3402327","-070.8833012",QUINCY,"243",QUINCY
"25","021","422800","4","250214228004",Block Group 4,G5030,S,"381391","245902","+42.2439100","-070.9579553",QUINCY,"243",QUINCY
"25","021","417300","1","250214173001",Block Group 1,G5030,S,"1216748","475100","+42.2954358","-071.0333775",QUINCY,"243",QUINCY
"25","021","417400","2","250214174002",Block Group 2,G5030,S,"579847","275202","+42.2933266","-071.0181929",QUINCY,"243",QUINCY
"25","021","418002","1","250214180021",Block Group 1,G5030,S,"995495","9105","+42.2371349","-070.9925168",QUINCY,"243",QUINCY
"25","021","417702","2","250214177022",Block Group 2,G5030,S,"896268","191930","+42.2583217","-070.9886952",QUINCY,"243",QUINCY
"25","021","418004","2","250214180042",Block Group 2,G5030,S,"319221","0","+42.2355764","-071.0109334",QUINCY,"243",QUINCY
"25","021","417100","4","250214171004",Block Group 4,G5030,S,"563474","0","+42.2571046","-071.0253332",QUINCY,"243",QUINCY
"25","021","417300","2","250214173002",Block Group 2,G5030,S,"508032","1987556","+42.3021410","-071.0286811",QUINCY,"243",QUINCY
"25","021","418003","1","250214180031",Block Group 1,G5030,S,"1705588","2934","+42.2350240","-071.0200129",QUINCY,"243",QUINCY
"25","021","417701","2","250214177012",Block Group 2,G5030,S,"219305","8231","+42.2508309","-070.9954371",QUINCY,"243",QUINCY
"25","021","416400","2","250214164002",Block Group 2,G5030,S,"232633","0","+42.2621018","-071.0409925",QUINCY,"243",QUINCY
"25","021","417100","5","250214171005",Block Group 5,G5030,S,"171555","0","+42.2615585","-071.0292412",QUINCY,"243",QUINCY
"25","021","417200","5","250214172005",Block Group 5,G5030,S,"293230","0","+42.2657231","-071.0301207",QUINCY,"243",QUINCY
"25","021","417802","1","250214178021",Block Group 1,G5030,S,"960022","30917","+42.2566996","-070.9654512",QUINCY,"243",QUINCY
"25","021","419800","3","250214198003",Block Group 3,G5030,S,"2418569","1007847","+42.1969424","-071.0343296",QUINCY,"243",QUINCY
"25","021","417902","3","250214179023",Block Group 3,G5030,S,"193539","0","+42.2463275","-070.9853646",QUINCY,"243",QUINCY
"25","021","417801","4","250214178014",Block Group 4,G5030,S,"212839","0","+42.2675998","-070.9628193",QUINCY,"243",QUINCY
"25","021","417200","2","250214172002",Block Group 2,G5030,S,"220544","0","+42.2713914","-071.0300730",QUINCY,"243",QUINCY
"25","021","419800","1","250214198001",Block Group 1,G5030,S,"2413113","246464","+42.2041465","-071.0225484",QUINCY,"243",QUINCY
"25","021","417802","2","250214178022",Block Group 2,G5030,S,"237888","1034179","+42.2512741","-070.9687561",QUINCY,"243",QUINCY
"25","021","417801","3","250214178013",Block Group 3,G5030,S,"712804","415400","+42.2623164","-070.9570780",QUINCY,"243",QUINCY
"25","021","419100","1","250214191001",Block Group 1,G5030,S,"5221967","161219","+42.2174200","-071.0256148",QUINCY,"243",QUINCY
"25","021","418102","2","250214181022",Block Group 2,G5030,S,"503270","2371","+42.2470410","-071.0211009",QUINCY,"243",QUINCY
"25","021","417702","1","250214177021",Block Group 1,G5030,S,"275600","126018","+42.2651656","-070.9923886",QUINCY,"243",QUINCY
"25","021","418002","2","250214180022",Block Group 2,G5030,S,"205727","0","+42.2335113","-071.0022424",QUINCY,"243",QUINCY
"25","021","417502","1","250214175021",Block Group 1,G5030,S,"208476","0","+42.2749048","-071.0250476",QUINCY,"243",QUINCY
"25","021","417100","2","250214171002",Block Group 2,G5030,S,"221187","0","+42.2608495","-071.0190914",QUINCY,"243",QUINCY
"25","021","419300","1","250214193001",Block Group 1,G5030,S,"746688","19183","+42.2325321","-070.9848198",QUINCY,"243",QUINCY
"25","021","417501","3","250214175013",Block Group 3,G5030,S,"249298","212113","+42.2797760","-071.0160241",QUINCY,"243",QUINCY
"25","021","418102","1","250214181021",Block Group 1,G5030,S,"267932","0","+42.2490473","-071.0264361",QUINCY,"243",QUINCY
"25","021","418101","2","250214181012",Block Group 2,G5030,S,"785323","9028","+42.2489389","-071.0169478",QUINCY,"243",QUINCY
"25","021","418002","5","250214180025",Block Group 5,G5030,S,"326936","0","+42.2423232","-070.9885415",QUINCY,"243",QUINCY
"25","021","418002","4","250214180024",Block Group 4,G5030,S,"309749","0","+42.2421702","-070.9995871",QUINCY,"243",QUINCY
"25","021","418101","1","250214181011",Block Group 1,G5030,S,"746270","0","+42.2537262","-071.0145672",QUINCY,"243",QUINCY
"25","021","417801","5","250214178015",Block Group 5,G5030,S,"571410","3367777","+42.2702446","-070.9584124",QUINCY,"243",QUINCY
"25","021","417901","1","250214179011",Block Group 1,G5030,S,"516477","429249","+42.2497712","-070.9761357",QUINCY,"243",QUINCY
"25","021","417901","2","250214179012",Block Group 2,G5030,S,"728955","267236","+42.2404600","-070.9743996",QUINCY,"243",QUINCY
"25","021","417901","3","250214179013",Block Group 3,G5030,S,"252821","0","+42.2450729","-070.9806124",QUINCY,"243",QUINCY
"25","021","417901","4","250214179014",Block Group 4,G5030,S,"123904","0","+42.2483402","-070.9803736",QUINCY,"243",QUINCY
"25","021","417801","2","250214178012",Block Group 2,G5030,S,"232628","901918","+42.2626276","-070.9525152",QUINCY,"243",QUINCY
"25","021","417901","5","250214179015",Block Group 5,G5030,S,"230478","1383","+42.2512038","-070.9867912",QUINCY,"243",QUINCY
"25","021","417902","2","250214179022",Block Group 2,G5030,S,"281448","0","+42.2451531","-070.9941900",QUINCY,"243",QUINCY
"25","021","418004","1","250214180041",Block Group 1,G5030,S,"465014","0","+42.2382493","-071.0064250",QUINCY,"243",QUINCY
"25","021","418200","2","250214182002",Block Group 2,G5030,S,"694447","0","+42.2469156","-071.0307068",QUINCY,"243",QUINCY
"25","021","418200","3","250214182003",Block Group 3,G5030,S,"907876","31882","+42.2316290","-071.0345768",QUINCY,"243",QUINCY
"25","021","419200","2","250214192002",Block Group 2,G5030,S,"328596","0","+42.2274234","-071.0028467",QUINCY,"243",QUINCY
"25","021","416102","1","250214161021",Block Group 1,G5030,S,"11691536","181689","+42.2259907","-071.1000663",QUINCY,"243",QUINCY
"25","021","417602","3","250214176023",Block Group 3,G5030,S,"480644","0","+42.2616300","-071.0143053",QUINCY,"243",QUINCY
"25","021","417200","6","250214172006",Block Group 6,G5030,S,"337803","767","+42.2655457","-071.0358721",QUINCY,"243",QUINCY
"25","021","418004","3","250214180043",Block Group 3,G5030,S,"532232","0","+42.2401618","-071.0137941",QUINCY,"243",QUINCY
"25","021","416101","1","250214161011",Block Group 1,G5030,S,"1835193","2507","+42.2273753","-071.0684218",QUINCY,"243",QUINCY
"25","021","403400","1","250214034001",Block Group 1,G5030,S,"6173659","297170","+42.2770336","-071.2759315",WELLESLEY,"317",WELLESLEY
"25","021","404400","5","250214044005",Block Group 5,G5030,S,"3756124","587423","+42.2875485","-071.3130820",WELLESLEY,"317",WELLESLEY
"25","017","367200","2","250173672002",Block Group 2,G5030,S,"4150018","271933","+42.3362167","-071.2752195",WELLESLEY,"317",WELLESLEY
"25","017","374300","2","250173743002",Block Group 2,G5030,S,"1065040","72487","+42.3238053","-071.2416244",WELLESLEY,"317",WELLESLEY
"25","021","403500","2","250214035002",Block Group 2,G5030,S,"1376159","3144","+42.3071142","-071.2321547",WELLESLEY,"317",WELLESLEY
"25","021","404201","3","250214042013",Block Group 3,G5030,S,"1170742","11050","+42.3205088","-071.2738993",WELLESLEY,"317",WELLESLEY
"25","021","404201","4","250214042014",Block Group 4,G5030,S,"517155","13773","+42.3261130","-071.2686740",WELLESLEY,"317",WELLESLEY
"25","021","404202","2","250214042022",Block Group 2,G5030,S,"1723120","7324","+42.3089597","-071.2668942",WELLESLEY,"317",WELLESLEY
"25","021","404301","1","250214043011",Block Group 1,G5030,S,"1373516","1958","+42.3135524","-071.2970515",WELLESLEY,"317",WELLESLEY
"25","021","404301","2","250214043012",Block Group 2,G5030,S,"491480","0","+42.3080503","-071.3071721",WELLESLEY,"317",WELLESLEY
"25","021","404301","3","250214043013",Block Group 3,G5030,S,"930660","1481","+42.3154016","-071.3109385",WELLESLEY,"317",WELLESLEY
"25","021","403500","3","250214035003",Block Group 3,G5030,S,"1954209","159769","+42.2969195","-071.2416569",WELLESLEY,"317",WELLESLEY
"25","021","404100","2","250214041002",Block Group 2,G5030,S,"1029202","50691","+42.3194028","-071.2532605",WELLESLEY,"317",WELLESLEY
"25","021","404100","3","250214041003",Block Group 3,G5030,S,"642531","0","+42.3170394","-071.2621050",WELLESLEY,"317",WELLESLEY
"25","021","404201","1","250214042011",Block Group 1,G5030,S,"904349","6988","+42.3108969","-071.2855839",WELLESLEY,"317",WELLESLEY
"25","021","404201","2","250214042012",Block Group 2,G5030,S,"1159079","8834","+42.3190489","-071.2831806",WELLESLEY,"317",WELLESLEY
"25","021","404301","4","250214043014",Block Group 4,G5030,S,"626962","372","+42.3113865","-071.3229352",WELLESLEY,"317",WELLESLEY
"25","021","404302","2","250214043022",Block Group 2,G5030,S,"381434","0","+42.3038630","-071.3057931",WELLESLEY,"317",WELLESLEY
"25","021","404302","3","250214043023",Block Group 3,G5030,S,"1162898","447123","+42.2978835","-071.3092592",WELLESLEY,"317",WELLESLEY
"25","021","404400","1","250214044001",Block Group 1,G5030,S,"889588","456","+42.2965537","-071.2847721",WELLESLEY,"317",WELLESLEY
"25","021","404400","2","250214044002",Block Group 2,G5030,S,"1176760","7180","+42.2893884","-071.2814655",WELLESLEY,"317",WELLESLEY
"25","021","404400","4","250214044004",Block Group 4,G5030,S,"349753","0","+42.2908669","-071.2943018",WELLESLEY,"317",WELLESLEY
"25","021","404202","3","250214042023",Block Group 3,G5030,S,"1548423","1157","+42.2993065","-071.2706791",WELLESLEY,"317",WELLESLEY
"25","021","403400","5","250214034005",Block Group 5,G5030,S,"1657191","1286","+42.2890003","-071.2576523",WELLESLEY,"317",WELLESLEY
"25","021","404202","1","250214042021",Block Group 1,G5030,S,"1238896","4581","+42.3028782","-071.2824953",WELLESLEY,"317",WELLESLEY
"25","021","404302","1","250214043021",Block Group 1,G5030,S,"1036398","0","+42.3017471","-071.2958808",WELLESLEY,"317",WELLESLEY
"25","021","404100","1","250214041001",Block Group 1,G5030,S,"2590777","142385","+42.3135189","-071.2474478",WELLESLEY,"317",WELLESLEY
"25","017","382300","4","250173823004",Block Group 4,G5030,S,"2957773","46807","+42.2836297","-071.3238043",WELLESLEY,"317",WELLESLEY
"25","021","404301","5","250214043015",Block Group 5,G5030,S,"527543","923","+42.3078048","-071.3199334",WELLESLEY,"317",WELLESLEY
"25","021","403500","1","250214035001",Block Group 1,G5030,S,"2269446","60866","+42.3012611","-071.2231198",WELLESLEY,"317",WELLESLEY
"25","021","405100","1","250214051001",Block Group 1,G5030,S,"4448015","188700","+42.2590545","-071.2953865",WELLESLEY,"317",WELLESLEY
"25","017","382200","1","250173822001",Block Group 1,G5030,S,"1297863","56464","+42.2913930","-071.3324993",WELLESLEY,"317",WELLESLEY
"25","017","367200","4","250173672004",Block Group 4,G5030,S,"3402521","240976","+42.3314054","-071.3016598",WELLESLEY,"317",WELLESLEY
"25","017","367200","5","250173672005",Block Group 5,G5030,S,"2534128","66633","+42.3271793","-071.3194435",WELLESLEY,"317",WELLESLEY
"25","017","374100","2","250173741002",Block Group 2,G5030,S,"561362","7576","+42.3155105","-071.2203821",WELLESLEY,"317",WELLESLEY
"25","017","374800","3","250173748003",Block Group 3,G5030,S,"988599","54403","+42.3309285","-071.2609692",WELLESLEY,"317",WELLESLEY
"25","017","382100","1","250173821001",Block Group 1,G5030,S,"2192226","122418","+42.3173481","-071.3353850",WELLESLEY,"317",WELLESLEY
"25","021","404400","3","250214044003",Block Group 3,G5030,S,"692715","0","+42.2848063","-071.2871403",WELLESLEY,"317",WELLESLEY
"25","021","403400","1","250214034001",Block Group 1,G5030,S,"6173659","297170","+42.2770336","-071.2759315",NEEDHAM,"199",NEEDHAM
"25","021","405100","4","250214051004",Block Group 4,G5030,S,"12298724","268473","+42.2371829","-071.2522560",NEEDHAM,"199",NEEDHAM
"25","021","403400","4","250214034004",Block Group 4,G5030,S,"437145","3411","+42.2796678","-071.2511354",NEEDHAM,"199",NEEDHAM
"25","021","404400","5","250214044005",Block Group 5,G5030,S,"3756124","587423","+42.2875485","-071.3130820",NEEDHAM,"199",NEEDHAM
"25","021","403300","3","250214033003",Block Group 3,G5030,S,"5410373","190981","+42.2685484","-071.2545078",NEEDHAM,"199",NEEDHAM
"25","021","402101","4","250214021014",Block Group 4,G5030,S,"2328027","216583","+42.2656637","-071.1853387",NEEDHAM,"199",NEEDHAM
"25","021","412200","2","250214122002",Block Group 2,G5030,S,"9506945","247203","+42.2389063","-071.2140728",NEEDHAM,"199",NEEDHAM
"25","025","130100","6","250251301006",Block Group 6,G5030,S,"1847070","43239","+42.2852765","-071.1800957",NEEDHAM,"199",NEEDHAM
"25","021","403100","6","250214031006",Block Group 6,G5030,S,"467841","0","+42.2785195","-071.2220415",NEEDHAM,"199",NEEDHAM
"25","021","457200","4","250214572004",Block Group 4,G5030,S,"703882","0","+42.2889453","-071.2237964",NEEDHAM,"199",NEEDHAM
"25","021","457200","2","250214572002",Block Group 2,G5030,S,"378855","0","+42.2856731","-071.2284696",NEEDHAM,"199",NEEDHAM
"25","021","403300","1","250214033001",Block Group 1,G5030,S,"697763","0","+42.2760640","-071.2336900",NEEDHAM,"199",NEEDHAM
"25","021","403300","2","250214033002",Block Group 2,G5030,S,"795951","932","+42.2697449","-071.2315548",NEEDHAM,"199",NEEDHAM
"25","021","403400","2","250214034002",Block Group 2,G5030,S,"679348","0","+42.2835941","-071.2459843",NEEDHAM,"199",NEEDHAM
"25","021","403400","3","250214034003",Block Group 3,G5030,S,"692656","0","+42.2754558","-071.2432336",NEEDHAM,"199",NEEDHAM
"25","021","403500","2","250214035002",Block Group 2,G5030,S,"1376159","3144","+42.3071142","-071.2321547",NEEDHAM,"199",NEEDHAM
"25","021","404202","2","250214042022",Block Group 2,G5030,S,"1723120","7324","+42.3089597","-071.2668942",NEEDHAM,"199",NEEDHAM
"25","021","403100","2","250214031002",Block Group 2,G5030,S,"573803","0","+42.2826962","-071.2108959",NEEDHAM,"199",NEEDHAM
"25","021","403100","3","250214031003",Block Group 3,G5030,S,"550831","0","+42.2789315","-071.2073729",NEEDHAM,"199",NEEDHAM
"25","021","403100","4","250214031004",Block Group 4,G5030,S,"2805209","320133","+42.2750793","-071.1954450",NEEDHAM,"199",NEEDHAM
"25","021","403100","5","250214031005",Block Group 5,G5030,S,"1305688","48027","+42.2727072","-071.2182019",NEEDHAM,"199",NEEDHAM
"25","021","403500","3","250214035003",Block Group 3,G5030,S,"1954209","159769","+42.2969195","-071.2416569",NEEDHAM,"199",NEEDHAM
"25","021","404400","2","250214044002",Block Group 2,G5030,S,"1176760","7180","+42.2893884","-071.2814655",NEEDHAM,"199",NEEDHAM
"25","021","404202","3","250214042023",Block Group 3,G5030,S,"1548423","1157","+42.2993065","-071.2706791",NEEDHAM,"199",NEEDHAM
"25","021","403100","7","250214031007",Block Group 7,G5030,S,"348229","0","+42.2831699","-071.2205596",NEEDHAM,"199",NEEDHAM
"25","021","457200","5","250214572005",Block Group 5,G5030,S,"309791","0","+42.2937833","-071.2239400",NEEDHAM,"199",NEEDHAM
