GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250092532022,250092532022,"Block Group 2, Census Tract 2532.02, Essex County, Massachusetts",820,198,12,19,17,26,14,23,0,12,106,136,0,12,0,12,14,23,17,27,40,39,15,24,139,74,172,109,25,31,124,81,125,97
1500000US250092532023,250092532023,"Block Group 3, Census Tract 2532.02, Essex County, Massachusetts",566,119,65,75,76,78,89,87,14,23,0,12,0,12,16,25,0,12,78,73,11,19,36,41,0,12,43,55,36,33,62,78,40,37
1500000US250092532024,250092532024,"Block Group 4, Census Tract 2532.02, Essex County, Massachusetts",1088,178,95,87,14,24,29,33,26,31,32,37,37,44,78,82,30,37,31,37,90,54,63,56,201,118,46,38,160,114,71,75,85,66
1500000US250092532031,250092532031,"Block Group 1, Census Tract 2532.03, Essex County, Massachusetts",325,61,0,12,0,12,0,12,0,12,6,10,8,13,0,12,0,12,7,11,28,33,8,14,23,25,56,42,36,26,57,34,96,41
1500000US250092532032,250092532032,"Block Group 2, Census Tract 2532.03, Essex County, Massachusetts",584,77,8,12,13,21,19,15,10,17,13,20,10,15,11,16,0,12,10,15,17,18,21,23,37,30,69,50,23,24,66,40,257,78
1500000US250092532033,250092532033,"Block Group 3, Census Tract 2532.03, Essex County, Massachusetts",638,86,0,12,26,40,29,34,18,19,25,31,18,21,0,12,8,13,20,23,10,16,45,32,28,28,26,26,73,48,84,46,228,62
1500000US250092532041,250092532041,"Block Group 1, Census Tract 2532.04, Essex County, Massachusetts",412,82,9,13,0,12,0,12,13,21,0,12,0,12,14,23,0,12,28,31,26,29,29,33,66,55,73,47,35,32,43,28,76,30
1500000US250092532042,250092532042,"Block Group 2, Census Tract 2532.04, Essex County, Massachusetts",1179,105,13,21,9,14,0,12,33,38,0,12,29,31,0,12,11,17,0,12,36,24,67,46,59,38,73,35,128,55,186,73,535,86
1500000US250092532043,250092532043,"Block Group 3, Census Tract 2532.04, Essex County, Massachusetts",343,98,0,12,0,12,0,12,9,14,61,88,0,12,0,12,0,12,0,12,0,12,21,22,15,17,52,36,14,19,84,39,87,40
1500000US250092532051,250092532051,"Block Group 1, Census Tract 2532.05, Essex County, Massachusetts",799,82,24,26,0,12,8,13,7,12,0,12,11,17,7,12,0,12,34,25,11,12,52,40,39,26,110,52,88,49,177,69,231,72
1500000US250092532052,250092532052,"Block Group 2, Census Tract 2532.05, Essex County, Massachusetts",563,60,7,11,0,12,8,13,7,11,0,12,7,11,0,12,7,12,0,12,28,27,0,12,28,26,35,30,11,18,126,54,299,72
1500000US250092541001,250092541001,"Block Group 1, Census Tract 2541, Essex County, Massachusetts",460,89,78,67,0,12,0,12,13,20,0,12,23,25,14,22,50,39,0,12,31,29,45,36,23,29,58,45,0,12,69,50,56,56
1500000US250092541002,250092541002,"Block Group 2, Census Tract 2541, Essex County, Massachusetts",623,108,15,24,0,12,0,12,0,12,0,12,43,42,24,26,15,25,15,24,41,48,42,40,123,88,38,30,31,38,41,37,195,101
1500000US250092541003,250092541003,"Block Group 3, Census Tract 2541, Essex County, Massachusetts",810,132,28,32,58,55,0,12,29,33,0,12,57,62,24,18,11,17,27,31,27,29,77,73,14,23,10,16,37,33,149,89,262,96
1500000US250092541004,250092541004,"Block Group 4, Census Tract 2541, Essex County, Massachusetts",339,64,0,12,0,12,0,12,21,26,0,12,12,19,16,26,0,12,0,12,13,21,37,34,0,12,19,28,54,46,71,60,96,63
1500000US250092541005,250092541005,"Block Group 5, Census Tract 2541, Essex County, Massachusetts",363,114,0,12,0,12,0,12,12,19,18,29,13,20,10,17,0,12,0,12,56,69,25,38,15,25,69,83,54,53,17,28,74,43
1500000US250092542001,250092542001,"Block Group 1, Census Tract 2542, Essex County, Massachusetts",720,88,44,55,59,49,36,28,43,27,9,13,0,12,9,14,0,12,50,53,17,17,8,14,79,46,67,45,29,25,84,39,186,63
1500000US250092542002,250092542002,"Block Group 2, Census Tract 2542, Essex County, Massachusetts",652,88,81,69,19,21,0,12,8,13,34,30,18,20,0,12,27,24,0,12,9,16,126,75,46,47,88,39,70,57,50,33,76,39
1500000US250092542003,250092542003,"Block Group 3, Census Tract 2542, Essex County, Massachusetts",554,83,25,26,9,14,55,39,86,60,17,19,0,12,9,15,34,40,15,17,50,33,34,33,49,38,34,25,19,21,44,45,74,42
1500000US250092543011,250092543011,"Block Group 1, Census Tract 2543.01, Essex County, Massachusetts",717,69,6,9,0,12,0,12,21,23,0,12,10,15,0,12,0,12,7,10,33,31,49,36,49,34,93,47,36,28,139,78,274,64
1500000US250092543012,250092543012,"Block Group 2, Census Tract 2543.01, Essex County, Massachusetts",548,71,29,46,0,12,0,12,12,16,0,12,10,16,0,12,10,15,0,12,24,28,24,27,53,40,18,19,60,32,92,47,216,59
1500000US250092543021,250092543021,"Block Group 1, Census Tract 2543.02, Essex County, Massachusetts",833,71,10,17,11,18,0,12,0,12,13,20,30,28,0,12,0,12,0,12,44,35,40,32,41,27,50,33,80,46,122,55,392,83
1500000US250092543022,250092543022,"Block Group 2, Census Tract 2543.02, Essex County, Massachusetts",285,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,14,0,12,0,12,11,18,13,21,39,27,48,32,98,62,66,29
1500000US250092543023,250092543023,"Block Group 3, Census Tract 2543.02, Essex County, Massachusetts",505,90,0,12,10,15,27,38,0,12,0,12,11,17,0,12,35,44,8,13,72,47,14,19,47,37,54,37,32,54,44,49,151,53
1500000US250092544011,250092544011,"Block Group 1, Census Tract 2544.01, Essex County, Massachusetts",1206,58,8,14,11,17,0,12,0,12,11,18,9,14,34,31,56,49,21,23,27,30,78,64,140,50,64,45,158,66,227,77,362,85
1500000US250092544021,250092544021,"Block Group 1, Census Tract 2544.02, Essex County, Massachusetts",386,111,0,12,0,12,0,12,15,24,0,12,24,40,15,26,0,12,38,45,11,21,44,49,73,77,15,25,40,38,12,21,99,62
1500000US250092544022,250092544022,"Block Group 2, Census Tract 2544.02, Essex County, Massachusetts",904,112,17,27,0,12,0,12,0,12,0,12,16,25,16,24,0,12,0,12,15,27,18,30,33,39,33,38,89,53,203,102,464,110
1500000US250092544023,250092544023,"Block Group 3, Census Tract 2544.02, Essex County, Massachusetts",557,93,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,50,45,0,12,100,66,18,30,22,35,131,95,219,76
1500000US250092544024,250092544024,"Block Group 4, Census Tract 2544.02, Essex County, Massachusetts",605,129,29,40,0,12,0,12,17,27,0,12,0,12,0,12,0,12,25,38,0,12,25,30,69,58,73,78,48,46,197,96,122,70
1500000US250092544031,250092544031,"Block Group 1, Census Tract 2544.03, Essex County, Massachusetts",867,76,26,38,22,19,7,12,7,10,0,12,16,19,27,25,8,13,25,24,7,11,24,22,98,51,122,69,85,40,116,56,277,62
1500000US250092544032,250092544032,"Block Group 2, Census Tract 2544.03, Essex County, Massachusetts",435,65,0,12,0,12,29,41,0,12,10,15,10,15,0,12,10,15,0,12,14,16,0,12,21,23,21,18,10,17,125,52,185,56
1500000US250092601001,250092601001,"Block Group 1, Census Tract 2601, Essex County, Massachusetts",699,151,25,39,13,20,23,19,52,67,125,67,29,33,29,32,15,23,12,19,82,76,149,119,54,46,74,77,0,12,0,12,17,29
1500000US250092601002,250092601002,"Block Group 2, Census Tract 2601, Essex County, Massachusetts",632,158,62,62,100,79,81,77,11,19,15,23,0,12,14,25,13,20,0,12,47,59,72,54,166,125,51,49,0,12,0,12,0,12
1500000US250092601003,250092601003,"Block Group 3, Census Tract 2601, Essex County, Massachusetts",1017,156,94,86,196,99,104,82,66,66,13,21,28,31,11,19,0,12,60,59,102,87,98,74,100,90,15,23,50,42,52,63,28,35
1500000US250092602001,250092602001,"Block Group 1, Census Tract 2602, Essex County, Massachusetts",685,117,57,65,21,25,59,50,28,27,6,9,44,37,37,41,37,46,24,38,77,72,43,29,139,83,57,46,0,12,0,12,56,38
1500000US250092602002,250092602002,"Block Group 2, Census Tract 2602, Essex County, Massachusetts",907,114,142,79,81,52,148,71,74,40,29,23,28,40,61,58,101,66,17,18,79,46,37,37,22,24,23,27,5,14,0,12,60,61
1500000US250092603011,250092603011,"Block Group 1, Census Tract 2603.01, Essex County, Massachusetts",665,94,0,12,8,13,42,46,0,12,13,20,6,10,33,42,9,13,28,34,89,55,58,45,131,58,123,71,36,28,68,39,21,20
1500000US250092603012,250092603012,"Block Group 2, Census Tract 2603.01, Essex County, Massachusetts",716,99,55,50,81,53,39,37,48,42,8,12,18,21,33,40,15,17,8,13,21,17,14,16,82,49,105,52,72,41,48,27,69,47
1500000US250092603013,250092603013,"Block Group 3, Census Tract 2603.01, Essex County, Massachusetts",293,60,0,12,9,15,0,12,9,16,41,29,0,12,10,15,9,14,40,28,9,14,40,27,34,27,20,22,27,24,45,42,0,12
1500000US250092603021,250092603021,"Block Group 1, Census Tract 2603.02, Essex County, Massachusetts",300,61,0,12,0,12,16,18,0,12,0,12,7,10,6,10,6,10,16,18,24,28,18,18,83,44,46,36,36,31,22,20,20,20
1500000US250092603022,250092603022,"Block Group 2, Census Tract 2603.02, Essex County, Massachusetts",795,103,29,35,6,10,10,12,27,32,36,43,7,11,27,34,0,12,0,12,76,56,47,32,93,53,120,47,130,50,134,57,53,38
1500000US250092604011,250092604011,"Block Group 1, Census Tract 2604.01, Essex County, Massachusetts",262,52,0,12,0,12,20,22,8,13,0,12,9,14,7,11,0,12,8,13,21,18,19,21,75,54,7,11,32,25,45,33,11,17
1500000US250092604012,250092604012,"Block Group 2, Census Tract 2604.01, Essex County, Massachusetts",388,68,7,13,0,12,15,17,0,12,15,18,17,20,10,15,32,41,17,19,66,52,41,33,53,38,37,24,41,34,27,23,10,16
1500000US250092604013,250092604013,"Block Group 3, Census Tract 2604.01, Essex County, Massachusetts",263,46,0,12,0,12,18,19,0,12,0,12,0,12,0,12,10,16,7,11,8,14,62,41,40,38,43,30,11,18,28,25,36,23
1500000US250092604014,250092604014,"Block Group 4, Census Tract 2604.01, Essex County, Massachusetts",702,75,7,11,8,12,47,34,51,30,15,18,111,66,18,20,8,14,32,41,65,45,74,53,126,73,82,74,33,40,25,20,0,12
1500000US250092604021,250092604021,"Block Group 1, Census Tract 2604.02, Essex County, Massachusetts",1078,141,65,70,0,12,33,36,0,12,32,36,29,35,15,24,59,49,12,20,95,81,146,71,155,73,138,76,97,63,91,71,111,66
1500000US250092604022,250092604022,"Block Group 2, Census Tract 2604.02, Essex County, Massachusetts",903,113,28,33,16,26,0,12,12,19,12,18,31,36,23,26,12,19,12,19,14,24,63,48,101,59,160,82,85,53,211,92,123,77
1500000US250092604023,250092604023,"Block Group 3, Census Tract 2604.02, Essex County, Massachusetts",523,151,0,12,0,12,0,12,11,17,0,12,17,27,0,12,0,12,0,12,43,58,152,150,38,42,63,48,68,70,118,94,13,21
1500000US250092605001,250092605001,"Block Group 1, Census Tract 2605, Essex County, Massachusetts",702,85,13,14,0,12,9,14,17,20,37,31,9,14,0,12,0,12,35,39,0,12,98,67,128,58,83,50,105,61,58,37,110,49
1500000US250092605002,250092605002,"Block Group 2, Census Tract 2605, Essex County, Massachusetts",430,94,0,12,28,25,0,12,0,12,12,19,36,41,0,12,13,22,8,13,68,44,79,56,14,15,0,12,76,57,57,43,39,33
1500000US250092605003,250092605003,"Block Group 3, Census Tract 2605, Essex County, Massachusetts",189,49,16,17,0,12,0,12,8,13,4,8,5,9,12,19,6,9,0,12,19,22,17,24,70,46,20,21,8,12,4,8,0,12
1500000US250092606001,250092606001,"Block Group 1, Census Tract 2606, Essex County, Massachusetts",456,91,0,12,0,12,0,12,8,13,36,43,22,21,36,43,32,48,31,35,66,44,68,50,34,39,51,46,13,15,23,20,36,36
1500000US250092606002,250092606002,"Block Group 2, Census Tract 2606, Essex County, Massachusetts",411,88,0,12,17,19,0,12,46,43,38,29,0,12,25,32,61,63,22,23,7,12,49,44,21,18,35,42,47,54,43,34,0,12
1500000US250092606003,250092606003,"Block Group 3, Census Tract 2606, Essex County, Massachusetts",422,102,36,39,32,36,26,29,46,44,12,19,26,20,37,41,28,38,26,41,20,24,48,47,58,65,0,12,27,41,0,12,0,12
1500000US250092607001,250092607001,"Block Group 1, Census Tract 2607, Essex County, Massachusetts",990,99,104,59,109,86,8,13,71,65,13,17,49,38,51,54,71,52,41,45,101,69,47,35,60,39,61,39,97,64,94,58,13,20
1500000US250092607002,250092607002,"Block Group 2, Census Tract 2607, Essex County, Massachusetts",822,103,16,17,20,22,16,20,45,30,55,38,38,29,24,27,58,64,61,44,6,10,84,39,85,59,122,68,40,32,105,60,47,46
1500000US250092608001,250092608001,"Block Group 1, Census Tract 2608, Essex County, Massachusetts",779,119,43,42,57,55,39,44,88,52,7,11,65,45,85,57,70,52,24,35,58,56,51,32,111,70,32,39,21,22,19,21,9,13
1500000US250092608002,250092608002,"Block Group 2, Census Tract 2608, Essex County, Massachusetts",961,116,78,61,117,62,48,31,86,61,24,22,102,83,60,41,28,35,23,22,54,46,103,67,54,50,18,26,21,34,42,46,103,76
1500000US250092609001,250092609001,"Block Group 1, Census Tract 2609, Essex County, Massachusetts",338,83,0,12,0,12,0,12,0,12,12,19,0,12,17,30,0,12,0,12,59,60,38,39,61,55,82,79,21,27,32,42,16,23
1500000US250092609002,250092609002,"Block Group 2, Census Tract 2609, Essex County, Massachusetts",330,97,0,12,0,12,41,63,15,24,61,97,27,32,0,12,17,26,6,13,0,12,25,29,16,24,29,32,24,34,5,14,64,65
1500000US250092609003,250092609003,"Block Group 3, Census Tract 2609, Essex County, Massachusetts",308,117,0,12,0,12,27,45,0,12,0,12,12,20,55,80,12,20,0,12,19,32,19,31,46,56,17,29,86,75,15,24,0,12
1500000US250092609004,250092609004,"Block Group 4, Census Tract 2609, Essex County, Massachusetts",1007,141,86,74,161,100,49,58,121,101,31,31,26,34,15,24,85,76,22,42,23,34,120,94,122,66,68,46,35,41,43,40,0,12
1500000US250092610001,250092610001,"Block Group 1, Census Tract 2610, Essex County, Massachusetts",458,87,66,63,20,22,0,12,47,47,26,42,19,20,35,28,9,15,11,19,44,56,69,58,34,32,53,54,10,14,15,18,0,12
1500000US250092610002,250092610002,"Block Group 2, Census Tract 2610, Essex County, Massachusetts",645,109,10,16,15,22,26,27,0,12,15,23,44,28,44,57,16,25,27,24,12,19,99,71,72,44,94,63,128,68,12,18,31,29
1500000US250092610003,250092610003,"Block Group 3, Census Tract 2610, Essex County, Massachusetts",472,88,9,15,18,20,0,12,8,13,31,34,46,57,20,21,8,13,18,21,9,14,101,51,85,45,49,37,62,49,0,12,8,12
1500000US250092611011,250092611011,"Block Group 1, Census Tract 2611.01, Essex County, Massachusetts",467,68,18,20,8,12,9,15,9,13,18,20,0,12,0,12,26,23,26,24,26,24,65,39,53,35,102,53,6,11,62,43,39,27
1500000US250092611012,250092611012,"Block Group 2, Census Tract 2611.01, Essex County, Massachusetts",534,69,9,14,0,12,49,33,8,13,0,12,26,24,26,25,0,12,17,20,16,19,63,44,67,36,92,49,50,43,78,47,33,27
1500000US250092611013,250092611013,"Block Group 3, Census Tract 2611.01, Essex County, Massachusetts",617,71,0,12,0,12,9,15,0,12,0,12,8,13,0,12,8,13,7,12,68,53,25,24,89,47,154,71,81,60,93,40,75,38
1500000US250092611021,250092611021,"Block Group 1, Census Tract 2611.02, Essex County, Massachusetts",267,82,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,50,40,95,75,72,64,0,12,31,36,0,12
1500000US250092611022,250092611022,"Block Group 2, Census Tract 2611.02, Essex County, Massachusetts",641,95,0,12,0,12,23,27,35,35,13,23,0,12,14,30,0,12,39,60,86,56,91,73,213,123,61,71,66,59,0,12,0,12
1500000US250092611023,250092611023,"Block Group 3, Census Tract 2611.02, Essex County, Massachusetts",1081,154,66,60,96,67,45,34,112,98,50,48,15,25,41,46,28,35,84,70,36,41,101,51,197,97,32,40,69,84,38,45,71,55
1500000US250092621001,250092621001,"Block Group 1, Census Tract 2621, Essex County, Massachusetts",303,69,0,12,38,60,24,27,0,12,12,20,18,26,0,12,0,12,17,27,48,37,0,12,0,12,45,42,57,48,15,22,29,35
1500000US250092621002,250092621002,"Block Group 2, Census Tract 2621, Essex County, Massachusetts",1402,155,0,12,64,60,75,55,98,77,68,49,106,104,156,72,15,24,27,31,23,28,128,73,147,76,60,51,131,68,131,73,173,80
1500000US250092621003,250092621003,"Block Group 3, Census Tract 2621, Essex County, Massachusetts",978,106,28,30,0,12,0,12,37,28,14,22,26,42,0,12,0,12,0,12,90,55,122,102,100,65,111,80,57,48,256,104,137,65
1500000US250092631001,250092631001,"Block Group 1, Census Tract 2631, Essex County, Massachusetts",527,62,12,20,9,14,21,16,18,21,0,12,9,14,19,22,9,14,0,12,0,12,45,29,42,32,18,21,28,25,111,54,186,76
1500000US250092631002,250092631002,"Block Group 2, Census Tract 2631, Essex County, Massachusetts",390,84,0,12,0,12,0,12,8,14,0,12,0,12,40,50,23,27,7,11,0,12,33,29,63,41,43,32,34,26,57,60,82,46
1500000US250092631003,250092631003,"Block Group 3, Census Tract 2631, Essex County, Massachusetts",679,73,39,45,12,18,8,14,0,12,10,15,0,12,9,14,8,13,0,12,32,26,39,30,45,32,75,44,96,54,130,64,176,75
1500000US250092641001,250092641001,"Block Group 1, Census Tract 2641, Essex County, Massachusetts",637,126,30,33,15,24,13,21,26,30,15,23,0,12,42,60,78,103,0,12,38,37,67,43,62,51,44,45,52,42,69,55,86,52
1500000US250092641002,250092641002,"Block Group 2, Census Tract 2641, Essex County, Massachusetts",776,128,53,45,0,12,59,50,52,81,0,12,0,12,0,12,80,81,13,21,46,43,50,46,64,56,132,76,99,69,56,47,72,78
1500000US250092641003,250092641003,"Block Group 3, Census Tract 2641, Essex County, Massachusetts",926,133,11,19,46,43,0,12,15,25,14,22,19,32,0,12,11,18,26,28,86,51,130,91,157,110,70,67,99,68,80,51,162,85
1500000US250092651011,250092651011,"Block Group 1, Census Tract 2651.01, Essex County, Massachusetts",396,76,23,25,48,40,24,26,11,19,11,17,6,10,33,30,0,12,0,12,33,31,11,17,15,19,46,59,70,43,45,30,20,21
1500000US250092651012,250092651012,"Block Group 2, Census Tract 2651.01, Essex County, Massachusetts",389,84,27,42,0,12,0,12,0,12,9,16,11,18,10,15,32,52,30,27,47,60,70,71,23,25,22,17,20,22,58,36,30,27
1500000US250092651013,250092651013,"Block Group 3, Census Tract 2651.01, Essex County, Massachusetts",303,50,0,12,0,12,0,12,0,12,0,12,0,12,10,15,11,16,11,18,21,23,81,39,28,25,29,26,47,33,20,22,45,29
1500000US250092651014,250092651014,"Block Group 4, Census Tract 2651.01, Essex County, Massachusetts",419,64,0,12,0,12,0,12,0,12,11,17,0,12,11,18,0,12,0,12,11,17,41,40,52,31,27,25,69,41,124,77,73,35
1500000US250092651021,250092651021,"Block Group 1, Census Tract 2651.02, Essex County, Massachusetts",544,77,13,21,41,61,0,12,0,12,0,12,21,22,0,12,13,19,9,16,20,22,10,16,67,37,60,37,124,66,56,39,110,48
1500000US250092651022,250092651022,"Block Group 2, Census Tract 2651.02, Essex County, Massachusetts",1214,97,32,48,15,24,39,47,0,12,4,9,24,26,49,41,22,26,54,38,74,46,30,27,177,68,71,36,100,54,279,76,244,75
1500000US250092661001,250092661001,"Block Group 1, Census Tract 2661, Essex County, Massachusetts",451,86,8,13,0,12,25,24,8,13,0,12,0,12,14,16,11,17,0,12,7,11,64,61,94,62,54,33,20,23,88,59,58,39
1500000US250092661002,250092661002,"Block Group 2, Census Tract 2661, Essex County, Massachusetts",330,56,22,35,0,12,0,12,7,13,9,14,0,12,11,17,10,15,0,12,0,12,16,20,74,47,41,28,25,19,39,30,76,36
1500000US250092661003,250092661003,"Block Group 3, Census Tract 2661, Essex County, Massachusetts",312,57,0,12,0,12,8,12,9,13,20,22,8,13,8,12,10,14,0,12,20,23,56,48,50,33,42,39,32,23,29,30,20,23
1500000US250092661004,250092661004,"Block Group 4, Census Tract 2661, Essex County, Massachusetts",304,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,51,0,12,32,26,19,21,30,18,49,49,7,11,102,40,33,26
1500000US250092661005,250092661005,"Block Group 5, Census Tract 2661, Essex County, Massachusetts",304,73,11,16,14,23,8,13,17,14,9,13,21,23,7,11,56,53,0,12,7,11,33,38,64,49,19,20,0,12,18,21,20,23
1500000US250092662001,250092662001,"Block Group 1, Census Tract 2662, Essex County, Massachusetts",837,155,44,46,18,29,0,12,18,30,59,55,79,65,19,29,22,38,60,43,36,39,138,149,142,77,81,69,44,35,65,59,12,18
1500000US250092662002,250092662002,"Block Group 2, Census Tract 2662, Essex County, Massachusetts",722,117,38,41,0,12,23,29,15,24,35,40,8,15,18,29,0,12,16,25,66,53,109,69,145,81,73,49,57,53,77,56,42,56
1500000US250092662003,250092662003,"Block Group 3, Census Tract 2662, Essex County, Massachusetts",634,126,29,33,0,12,0,12,0,12,0,12,0,12,21,35,15,24,0,12,67,78,34,29,106,63,171,126,46,41,127,95,18,29
1500000US250092663001,250092663001,"Block Group 1, Census Tract 2663, Essex County, Massachusetts",254,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,36,43,44,27,30,26,94,42,21,24,12,18,7,12
1500000US250092663002,250092663002,"Block Group 2, Census Tract 2663, Essex County, Massachusetts",512,94,9,15,0,12,0,12,9,16,50,51,19,22,16,18,10,16,43,34,63,59,87,63,77,44,57,36,7,12,57,36,8,13
1500000US250092663003,250092663003,"Block Group 3, Census Tract 2663, Essex County, Massachusetts",849,119,44,48,52,39,72,49,19,21,59,40,8,13,59,54,18,21,16,14,31,27,90,63,182,88,30,28,111,70,32,27,26,24
1500000US250092664001,250092664001,"Block Group 1, Census Tract 2664, Essex County, Massachusetts",351,60,10,16,0,12,0,12,0,12,13,24,0,12,0,12,7,11,58,40,20,23,30,31,49,41,57,49,58,42,26,23,23,22
1500000US250092664002,250092664002,"Block Group 2, Census Tract 2664, Essex County, Massachusetts",329,66,9,16,0,12,0,12,0,12,0,12,13,21,0,12,10,17,0,12,0,12,32,30,114,63,55,40,13,17,83,50,0,12
1500000US250092664003,250092664003,"Block Group 3, Census Tract 2664, Essex County, Massachusetts",561,68,28,25,32,50,48,54,76,61,17,20,34,43,20,23,9,16,40,37,51,38,113,80,55,36,0,12,0,12,9,14,29,31
1500000US250092664004,250092664004,"Block Group 4, Census Tract 2664, Essex County, Massachusetts",275,61,25,22,17,25,9,14,17,20,0,12,31,46,0,12,0,12,0,12,0,12,12,19,28,27,17,27,51,41,32,31,36,34
1500000US250092671011,250092671011,"Block Group 1, Census Tract 2671.01, Essex County, Massachusetts",264,77,25,39,19,23,21,22,19,21,0,12,0,12,0,12,0,12,0,12,8,13,28,25,77,57,11,18,18,24,31,31,7,12
1500000US250092671012,250092671012,"Block Group 2, Census Tract 2671.01, Essex County, Massachusetts",624,104,63,54,31,18,8,12,31,28,32,25,50,44,19,21,39,42,42,40,55,52,16,17,92,59,41,40,39,39,32,40,34,27
1500000US250092671013,250092671013,"Block Group 3, Census Tract 2671.01, Essex County, Massachusetts",804,109,79,70,51,45,14,18,17,18,36,29,27,23,23,25,8,12,14,17,11,18,160,83,160,67,64,43,78,52,62,44,0,12
1500000US250092671021,250092671021,"Block Group 1, Census Tract 2671.02, Essex County, Massachusetts",495,94,41,53,0,12,0,12,13,21,45,40,43,32,0,12,23,26,21,26,0,12,32,31,61,35,58,43,70,43,67,34,21,24
1500000US250092671022,250092671022,"Block Group 2, Census Tract 2671.02, Essex County, Massachusetts",688,88,12,20,9,15,10,16,73,84,19,20,33,30,71,63,11,18,11,18,22,26,61,39,168,79,111,56,53,62,16,20,8,13
1500000US250092671023,250092671023,"Block Group 3, Census Tract 2671.02, Essex County, Massachusetts",404,77,22,25,0,12,36,57,0,12,0,12,0,12,22,26,9,14,23,26,97,48,11,16,10,15,79,41,20,17,20,22,55,58
1500000US250092671024,250092671024,"Block Group 4, Census Tract 2671.02, Essex County, Massachusetts",312,59,0,12,0,12,25,27,10,15,0,12,24,24,15,23,0,12,23,25,26,25,46,48,62,49,35,32,25,28,11,17,10,16
1500000US250092681001,250092681001,"Block Group 1, Census Tract 2681, Essex County, Massachusetts",302,43,0,12,0,12,0,12,0,12,8,11,13,14,7,10,13,20,0,12,0,12,14,11,48,21,42,24,24,17,45,27,88,38
1500000US250092681002,250092681002,"Block Group 2, Census Tract 2681, Essex County, Massachusetts",616,59,0,12,14,22,0,12,0,12,19,14,16,17,0,12,0,12,6,10,37,23,32,22,84,45,75,30,29,17,132,43,172,51
